appid,wikidata_name,esrb_rating,hltb_id,igdb_id,metacritic_id,opencritic_id,game_engine
1348920,Wind Peaks,Everyone,,wind-peaks,,11015,
1014040,PictoQuest,Everyone,,pictoquest-the-cursed-grids,,8105,
1144770,Sludge Life,Mature 17+,,sludge-life,,9059,Q63966
1157260,GEESE vs CTHULHU,,,geese-vs-cthulhu,,9881,
1264650,Faircroft's Antiques: Treasures of Treffenburg,,,faircrofts-antiques-treasures-of-treffenburg,,11119,
1051220,busy spider,,,busy-spider,,,
1288070,LightBall,,,lightball,,,
1104600,Rune Fencer Illyia,,,rune-fencer-illyia,,,Q63966
1263540,Mystery Solitaire. Dreamcatcher,,,mystery-solitaire-dreamcatcher,,,
1070790,Freshly Frosted,,,freshly-frosted,,13232,
1252390,CyberHive,,,cyberhive,,11361,Q63966
1356580,Guild of Darksteel,,,guild-of-darksteel,,11705,Q63966
1055610,Deep Space Battle Simulator,,,deep-space-battle-simulator,,,
1335880,Duo Defenders - Tower Defense,,,duo-defenders,,,
1260770,Radio Station,,,radio-station,,,Q63966
1325470,Pianistic,,,pianistic,,,
1080790,Jack-in-a-Castle,,,jack-in-a-castle,,,
1150890,The Bunker 69,,,the-bunker-69,,,
1305660,Remedy,,,remedy--1,,,
1156680,Swinger-Man,,,swinger-man,,,
1167380,Neither Day nor Night,,,neither-day-nor-night,,,
1194160,One-Eyed Lee and the Dinner Party,,,one-eyed-lee-and-the-dinner-party,,12130,
1003940,Invasion Zero,,,invasion-zero,,,
1279000,Glare fall,,,glare-fall,,,
1316280,Tekling 2: Overdrive,,,tekling-2-overdrive,,,
1323480,No One Can Ever Know,,,no-one-can-ever-know,,,
1181360,Elette Fragments,,,elette-fragments,,,GameMaker
1272030,Premier Manager 05/06,,,premier-manager-2005-2006,,,
1312050,Return to Sector 9,,,return-to-sector-9,,,
1186270,Nosferatu Lilinor,,,nosferatu-lilinor,,,
1083600,Grow Defense,,,grow-defense,,,
1192890,Shoot Them,,,shoot-them,,,
1306160,Get Over Blood,,,get-over-blood,,,
1213860,Cut Smash Wrap,,,cut-smash-wrap,,,Construct
1335340,Painted Legend 2,,,painted-legend-2,,,CopperCube
1036780,Pokris,,,pokris,,,
1280910,80S escape,,,80s-escape,,,
1071080,Lapya,,,lapya,,,
1267330,Group Project Simulator,,,group-project-simulator,,,
1232010,Radical Rabbit Stew,,,radical-rabbit-stew,,9775,
1105300,The Cube,,,the-cube--2,,,Unreal Engine 4
1056480,The Garden Pub,,,the-garden-pub,,,
1176890,DateJournal: Russian Girls Dating Sim,,,datejournal,,,
1284050,Dissection,,,dissection,,,Q63966
1216480,Get the Banana,,,get-the-banana,,,
1350780,Orbital Strike VR,,,orbital-strike-vr,,,
1278100,Stabby Cats,,,stabby-cats,,,
1009240,Again,,,again--3,,,
1088900,Flying Slime!,,,flying-slime--1,,,
1020030,Quantum Suicide,,,quantum-suicide,,10136,
1097960,ClickRaid2,,,clickraid2,,,
1065580,Castle Woodwarf 2,,,castle-woodwarf-2,,,Stencyl
1112200,Rize of the Summonds,,,rize-of-the-summonds,,,
1026880,FIREGROUND Modern War,,,fireground,,,
1179220,Gaijin Troubles,,,gaijin-troubles,,,
1133890,P1R4T3S,,,p1r4t3s,,,
1127170,DreamFly,,,dreamfly,,,
1005780,Card Adventures,,,card-adventures,,,
1078450,Falnarion Tactics II,,,falnarion-tactics-ii,,,
1366950,Driver4VR,,,driver4vr,,,
1137750,Farmer's Life,,,farmers-life,,16197,
1218230,Rhythmic Retro Racer,,,retrodriver,,,
1035930,Nyasha,,,nyasha,,,
1148750,Advisors at the End of the Universe,,,advisors-at-the-end-of-the-universe,,,
1262100,Borderus,,,borderus,,,
1010290,Find the Letter H,,,find-the-letter-h,,,
1066680,Fleet Commander: Pacific,,,fleet-commander-pacific,,,
1071440,Our Dear Kingdom,,,our-dear-kingdom,,,
1040890,Slime Simulator Games,,,slime-simulator-games,,,
1283190,Neighbours back From Hell,,,neighbours-back-from-hell,,,
1002270,PiiSim,,,piisim,,,
1148490,Second Front,,,second-front,,,
1355790,Luminous Threads: A Visual Novel,,,luminous-threads-a-visual-novel,,,
1005460,NationWar2:Chronicle,,,nation-war-2-chronicle,,,
1116100,BEETLES,,,beetles,,,
1126770,My Bones Remastered,,,my-bones-remastered,,,
1196570,Suzunaan on Fire,,,suzunaan-on-fire,,,
1235570,Indian Army - Mission POK,,,indian-army-mission-pok,,,
1239900,Infection Point,,,infection-point,,,
1241050,SaveKunkun,,,savekunkun,,,
1252480,Plasticalypse - Submarine Adventures,,,plasticalypse-submarine-adventures,,,
1259330,Stolen Rage,,,stolen-rage,,,
1276320,Naught,,,naught--1,,,
1286720,War of Ashird,,,war-of-ashird,,,
1294380,Dark Lord: Peacemaker,,,dark-lord-peacemaker,,,
1306790,Putin kills: Coronavirus,,,,,,
1334070,Sleep,,,sleep,,,
1346480,Floor Chess,,,floor-chess,,,
1349670,Riding Away,,,,,,
1350560,Catch It,,,catch-it--3,,,
1122150,ELEA,,,elea,,8046,
1135740,Utopia,,,,,,
307340,Platypus,,,platypus,,,
312560,Xanadu Next,,,xanadu-next,,3531,
292820,Pajama Sam: Life Is Rough When You Lose Your Stuff!,Everyone,,pajama-sam-4-life-is-rough-when-you-lose-your-stuff,,,
294540,Freddi Fish 3: The Case of the Stolen Conch Shell,,,freddi-fish-3-the-case-of-the-stolen-conch-shell,,,SCUMM
301500,BOMB: Who let the dogfight?,,,bomb-who-let-the-dogfight,,,
316790,Grim Fandango Remastered,Teen,,grim-fandango-remastered,,124,
302010,The Blue Flamingo,,,the-blue-flamingo,,,
299780,Noir Syndrome,,,noir-syndrome,,,
3173870,Call the Tune,,,320883,,,
3017100,LavaLoop,,,lavaloop,,,
2949310,Coco's Delivery Service,,,,,,
2849780,Dark Dive,,,dark-dive,,,
2852320,Baseball: Breakthrough Gaming Arcade,,,baseball-breakthrough-gaming-arcade,,,
2853770,Lunar Loot,,,lunar-loot,,,
2854210,HaeTae: Guardians,,,,,,
2863310,Hypnosis Card 2,,,hypnosis-card-2,,,
2868550,Reclaim Earth,,,reclaim-earth--1,,,
2871070,Portal Protectors,,,portal-protectors,,,
2877640,Super Onion Boy+,,,super-onion-boy-plus,,17110,
2892110,Whale Captain,,,whale-captain,,,
2892600,Five Elements: Ghosts Delivery,,,five-elements-ghosts-delivery,,,
2896320,Warrior Lords,,,warrior-lords,,,
2897260,Paradise Defense Force,,,forsaken-isles-xenias-defense,,,
2899460,The Destiny of Nagari,,,the-destiny-of-nagari,,,
2907770,Frankie and Suede Private Detectives,,,frankie-and-suede-private-detectives,,,
2911580,Rollimals,,,rollimals,,,
2912650,Sifera,,,sifera,,,
2918520,Dragon Spirits 2 : Prologue,,,,,,
2920280,Bird,,,bird--2,,,
2927330,Mama's Quesadillaria,,,mamas-quesadillaria,,,
2933260,Kenoma: Action Without Action,,,kenoma-action-without-action,,,
2936160,Pyramid Game,,,pyramid-game,,,
2939580,Cube Hero,,,cube-hero,,,
2943310,A surgery Beyond The Heart,,,a-surgery-beyond-the-heart,,,
2948070,Rogue Station Defense,,,rogue-station-defense,,,
2951460,Ding Dong Dang,,,ding-dong-dang,,,
2951920,Show Me How To Live,,,show-me-how-to-live,,,
2955200,Hotel Overloop,,,hotel-overloop,,,
2956700,Captain McSpacebiff,,,captain-mcspacebiff,,,
2960850,INCEL SIMULATOR,,,incel-simulator,,,
2962220,Little Fish Swims On,,,little-fish-swims-on,,,
2974100,CPA:Reports Bousy,,,cpa-reports-bousy,,,
2978460,HARD VOID,,,hard-void,,,
2978570,The Shadows Within: Nightmare's Game,,,the-shadows-within-nightmares-game,,,
2984270,Cowboys vs Monsters,,,cowboys-vs-monsters,,,
2989080,The Lonely Tree,,,,,,
2989870,WAIFU IMPACT 2,,,waifu-impact-2,,,
2992570,Flan's MS,,,flans-ms,,,
2994320,Moccoletti,,,moccoletti,,,
3001900,Manga RPG,,,manga-rpg,,,
3001810,MOMOCHIYO'S MONONOKETAIJI,,,momochiyos-mononoke-taji,,,
3008350,Locust Hunter,,,locust-hunter,,,
3013050,Exohub,,,cavevox,,,
3013710,Absorb Invader,,,absorb-invader,,,
3013700,Candy & Toys Store Simulator,,,candy-and-toys-store-simulator,,,
3029610,Dark Prison 7th,,,dark-prison-7th,,,
3032020,Cast & Spell,,,cast-and-spell,,,
3033600,Rogue Rollout,,,rogue-rollout,,,
3036440,Robo Ride & Glide,,,robo-ride-and-glide,,,
3058720,Dungeon Board,,,dungeon-board,,,
3059040,Cat-Astrophy,,,cat-astrophy,,,
3059220,Watermelon,,,watermelon--1,,,
3063680,Battle of Arachnidia,,,battle-of-arachnidia,,,
3064500,DOBA - Dogs Battle Arena,,,doba-dogs-battle-arena,,,
3066830,Lemon,,,lemon--1,,,
3068670,Anode Heart: Layer Null,,,anode-heart-layer-null,,,
3070570,The Paradixion: Christmas,,,the-paradixion-christmas,,,
3071970,Flora Corner,,,flora-corner,,,
3072160,Rebel Fury,,,rebel-fury,,,
3075040,EggGarden,,,egggarden,,,
3075670,Mycocosm,,,mycocosm,,,
3078690,Run Run My Bride!,,,run-run-my-bride,,,
3080410,City Turn,,,city-turn,,,
3088990,Pets,,,pets,,,
3092050,Pantsu!,,,pantsu,,,
3092870,Kombat Hamster,,,kombat-hamster,,,
3111010,LakeLady,,,lakelady,,,
3119220,The Backrooms: Forsaken,,,the-backrooms-forsaken,,,
3124770,The Green Book,,,the-green-book,,,
3134670,Border Patrol,,,border-patrol,,,
3137920,The Ancestors,,,,,,
3150960,Bulbs 2.0,,,bulbs-2-dot-0,,,
3153640,Head Over Heels: Deluxe,,,head-over-heels-deluxe,,18290,
3153870,Wealdfall Squirrel,,,,,,
3158430,Crimson Rite,,,crimson-rite,,,
3158870,Resident Fear 2,,,resident-fear-2,,,
3160160,Six-Ear Macaque: Awakening,,,six-ear-macaque-awakening,,,
3169960,Evil's Maze,,,,,,
3177920,PUMPKIN PANIC,,,pumpkin-panic,,,
3179850,Farm & Store Simulator,,,,,,
3180700,Scavenger Run,,,,,,
3197730,Under the blue horizon - Aquarium,,,under-the-blue-horizon-aquarium,,,
3199170,Blood Strike,,,blood-strike--2,,,
3212050,Putt in Parks,,,putt-in-parks,,,
3216340,Tearscape,,,tearscape,,20357,
3217300,Combat Survivors,,,,,,
3220530,Midnight Echo,,,,,,
3224670,Double Date Dilemma,,,,,,
2898720,Music Man 3: Last Dance,,,music-man-3-last-dance,,,
2353320,N+1：New life for unemployed youth！,,,n-plus-1-new-life-for-unemployed-youth,,,
334920,Zero-K,,,zero-k,,,Spring Engine
329950,The Slaughtering Grounds,,,the-slaughtering-grounds,,,Q63966
312530,Duck Game,Everyone 10+,,duck-game,,7666,
339830,The Church in the Darkness,Mature 17+,,the-church-in-the-darkness,,8049,Q63966
314350,Abatron,,,abatron,,,Unreal Engine 4
327860,Salt,,,salt,,,
316965,DCS: L-39 Albatros,,,dcs-world-l-39-albatros,,,
3081830,FLARE NUINUI QUEST,,,flare-nuinui-quest--1,,,
3204020,Juufuutei Raden's Guide for Pixel Museum,,,juufuutei-radens-guide-for-pixel-museum,,,
3341000,Q131434358,,,thick-as-thieves,,20633,
3194360,Formula Legends,,,formula-legends,,19246,
3043810,Eternal,,,eternal--4,,,
3056300,Just Move On!,,,just-move-on,,,
3062380,Mash Box,,,mash-box--1,,,
3066470,Apple,,,apple--1,,,
3072000,Literally Just Pixels On A Screen,,,literally-just-pixels-on-a-screen,,,
3083510,Reaper's Odyssey,,,reapers-odyssey,,,
3091330,TechStop Simulator,,,techstop-simulator,,,
3092260,Sit-Back Attack,,,sit-back-attack,,,
3094680,Tapeheads,,,tapeheads,,,
3106520,EarthRoyale 3,,,,,,
3106870,Crater Song,,,crater-song,,,
3107270,Holy Heroes,,,holy-heroes,,,
3111830,Girl is coming,,,girl-is-coming,,,
3123060,Warlord: Awaji,,,,,,
3123610,Skyward Steps Together,,,skyward-steps-together,,,
3136330,Tiny Terraces,,,tiny-terraces,,,
3136560,RAGDOLL UNIVERSE,,,ragdoll-universe,,,
3137290,JustMatching,,,justmatching,,,
3139720,Cast Iron Flowers,,,cast-iron-flowers,,,
3140180,THYSIASTERY,,,thysiastery,,20341,
3140540,The Silence,,,the-silence--1,,,
3141530,Goo-ed Together,,,,,,
3152110,Founders,,,,,,
3155290,"Hold Me Tight All Night, Onii-chan!",,,hold-me-tight-all-night-onii-chan,,19322,
3159390,Blue Shutter,,,blue-shutter,,,
3159750,Grindset T.V.,,,grindset-tv,,,
3160950,Vampires Fable,,,vampires-fable,,,
3163190,pearlessential,,,pearlessential,,,
3163360,A Gravity Conspiracy,,,a-gravity-conspiracy,,,
3164900,Bureau of Contacts: Mansion,,,bureau-of-contacts-mansion,,,
3165710,The Saloon,,,,,,
3166590,Stones of Flesh,,,stones-of-flesh,,,
3171900,STAND-ALONE : Ep.0,,,stand-alone-ep-dot-0,,,
3182910,TRUMP BREAKOUT,,,trump-breakout,,,
3187540,OutRUN,,,outrun--16,,,
3191680,Bussy Master: Halloween 2024,,,bussy-master-halloween-advent-2024,,,
3192150,Mist Of Time,,,,,,
3200980,Slimepocalypse,,,slimepocalypse,,,
3206530,Love at first Bite,,,,,,
3207370,Freddy Farmer,,,freddy-farmer,,18158,
3212590,Greedy Darts,,,greedy-darts,,,
3214340,El Salar,,,el-salar,,,
3219880,Stop and Breathe,,,stop-and-breathe,,,
3220830,Dusk Pub,,,dusk-pub,,,
3228790,Sacrificio,,,sacrificio,,,
3237040,Sweet Cinema,,,sweet-cinema,,,
3241520,SCP: Retrieval,,,,,,
3246160,Shelter,,,,,,
3246830,Eldritch Survivors,,,eldritch-survivors,,,
3247250,Hentai Clicker: Lily is streaming,,,hentai-clicker-lily-is-streaming,,,
3252900,Terror in the Corn,,,terror-in-the-corn,,,
3254670,Teddy the Tractor,,,,,,
3266740,Pirates of Justice,,,pirates-of-justice,,,
3266580,Apes Warfare,,,apes-warfare,,,
3272450,Swingularity,,,swingularity,,,
3273690,Hypercar Evolution 2025,,,hypercar-evolution-2025,,,
3275210,Pionero Capital,,,pionero-capital,,,
3275410,Puppetsite,,,,,,
3275600,Rescue Team: Ancient Guardian,,,rescue-team-ancient-guardian,,,
3278590,Hexed Time,,,hexed-time,,,
3279170,Moon Carrier,,,moon-carrier,,,
3283130,Orbit Economica,,,orbit-economica,,,
3284220,Hyperwar,,,,,,
3288400,Aetherdrift,,,aetherdrift,,,
3291270,Jink in,,,,,,
3291450,The Vow: Vampire's Curse,,,the-vow-vampires-curse,,,
3294640,BrickRobo Shop Simulator,,,,,,
3296440,the feces feasters,,,the-feces-feasters,,,
3297630,Finnish Cottage 8,,,finnish-cottage-8,,18705,
3310890,Pew Pew Gaem 3,,,pew-pew-gaem-3,,,
3313720,Psychic Kung Fu Master,,,,,,
3316200,Interactive Sex - Naughty Stepsisters,,,,,,
3316920,TDS,,,tds--1,,,
3327080,The Long Cold,,,,,,
3329200,Break Hentai Gallery,,,,,,
3343920,My Recycling Center 2,,,,,,
3348590,I Am Quadrober!,,,i-am-quadrober,,,
3350920,Belote 3 in 1,,,belote-3-in-1,,,
3363040,Flan's BN,,,flans-bn,,,
3363480,Void Point,,,void-point,,,
3365380,Big Boy Adventure,,,big-boy-adventure,,,
3367690,Void Sails,,,void-sails,,18555,
3368340,Mystic Resistance,,,,,,
3372460,Screaming Head,,,screaming-head,,,
3383210,Click for Humanity,,,click-for-humanity,,,
3384140,The Chastity Scholarship,,,,,,
3391350,WHITE CHOCOLATE,,,white-chocolate,,,
3397460,Void Harvest,,,void-harvest,,,
378750,Sayonara Umihara Kawase,Everyone,,sayonara-umihara-kawase,,,
397550,Deus Ex: Revision,,,deus-ex-revision,,,Unreal Engine 1
398850,Epistory,Everyone,,epistory-typing-chronicles,,2544,Q63966
376936,Train Simulator: Black Forest Journeys: Freiburg-Hausach Route Add-On,,,train-simulator-2021-black-forest-journeys-freiburg-hausach-route,,,
376957,TS Marketplace: Feather River Canyon Scenario Pack 01,,,ts-marketplace-feather-river-canyon-scenario-pack-01,,,
363980,Forget Me Not: My Organic Garden,,,forget-me-not-my-organic-garden,,,
386110,Raywin,,,raywin,,,RPG Maker VX Ace
365270,Shadow Hunter,,,shadow-hunter,,,Construct
359530,"I, Gladiator - Kolhid Sword",,,,,,
364190,ASDAD: All-Stars Dungeons and Diamonds,,,asdad-all-stars-dungeons-and-diamonds,,,
347670,Karate Master 2 Knock Down Blow,,,karate-master-2-knock-down-blow,,,
346780,Luminosity,,,luminosity,,,
386100,Pylon: Rogue,,,pylon-rogue,,4936,
380130,Warhawks,,,warhawks,,,
356160,The Emptiness Deluxe Edition,,,the-emptiness-deluxe-edition,,,
345060,Stay Alight,,,stay-alight,,,
379290,Sumo Revise,,,sumo-revise,,,GameMaker
400470,The Seven Years War (1756-1763),,,the-seven-years-war-1756-1763,,,
354030,VolChaos,,,volchaos,,,
3681810,Blue Protocol: Star Resonance,,,blue-protocol-star-resonance--1,,,
3399950,Your Mother,,,your-mother--1,,,
3405910,Bandido Rush,,,bandido-rush,,,
3410080,Power Of The Stars,,,,,,
3411320,Hexroll,,,hexroll,,,
3412790,Satisfying Simulator,,,,,,
3414460,Pizza Super Slice,,,,,,
3415080,Filtration,,,filtration,,,
3417820,Kill the Twister,,,kill-the-twister,,,
3417930,Liminal Spaces: Outside The Backrooms,,,liminal-spaces-outside-the-backrooms,,,
3418810,Marmot Fight Club,,,marmot-fight-club,,,
3420280,Idle Research 2,,,idle-research-2,,,
3420770,Dark Dungeon Feminized,,,dark-dungeon-feminized,,,
3420820,Chaos Ascension,,,chaos-ascension,,,
3425800,Capture Catcoffee,,,capture-catcoffee,,,
3428000,Carnival of Souls,,,vorozhey,,,
3433940,Forsaker : DingDing&Blade,,,forsaker-dingding-and-blade,,,
3439600,AlphaFurry,,,alphafurry,,,
3442240,Red Guest Biography,,,,,,
3443350,Sketch Magician,,,sketch-magician,,,
3445540,SherloCAT Nonogram Rio,,,sherlocat-nonogram-rio,,,
3450760,Cross Court Tennis 3,,,cross-court-tennis-3,,,
3461290,YUMEGIDO,,,,,,
3466440,100 Greece Cats,,,100-greece-cats,,,
3467390,DON'T GET GOT,,,dont-get-got,,,
3487590,Medusa Crisis,,,,,,
3490400,Aetherbound TD,,,aetherbound,,,
3492120,Legion Was Here,,,legion-was-here,,,
3495090,Select Quiz,,,select-quiz,,,
3497230,Shoot P,,,,,,
3505260,Oni no Moribito,,,oni-no-moribito,,,
3505770,Kin and Quarry,,,kin-and-quarry,,,
3506160,Sweatshop Simulator,,,sweatshop-simulator,,,
3511960,"17 ways to not die (or not, IDK) - Interactive Movie",,,17-ways-to-not-die-or-not-idk-interactive-movie,,,
3513190,File Tricks,,,file-tricks,,,
3516180,"Don't FOOL ME, Beauties!",,,dont-fool-me-beauties,,,
3523940,Miracle Journey - 3D Find Differences,,,miracle-journey-3d-find-differences,,,
3524040,Rope Raider,,,rope-raider,,,
3528230,Fading Light,,,,,,
3529750,PomoPet,,,,,,
3531640,You Shouldn't Be Here,,,you-shouldnt-be-here,,,
3537580,Lumara,,,lumara,,,
3543720,FIND ALL: Bunker,,,find-all-bunker,,,
3546020,Surface Labyrinth KURUMABU,,,surface-labyrinth-kurumabu,,,
3555210,Beekeeper Simulator,,,,,,
3561820,Trump Searching Vigaro,,,trump-searching-vigaro,,,
3562830,Cycle of Struggle: Ardengrad,,,cycle-of-struggle-ardengrad,,,
3565290,InfiniteEvolution,,,,,,
3577260,Obsccurus Somulum,,,obsccurus-somulum,,,
3584920,Kaolengmian Legend,,,,,,
3586520,Beek: Familiar Spirit - Remastered,,,beek-familiar-spirit-remastered,,,
3599840,Interstellar Survivor,,,,,,
3602060,G-ASTRO,,,g-astro,,,
3607540,Horror Camp,,,horror-camp,,,
3615940,A Short Russian Blackjack Game,,,,,,
3623200,Upalu Mundi,,,upalu-mundi,,,
3630320,Auto Washer Life,,,,,,
3632370,Yoram - Question Arc,,,yoram-question-arc,,,
3633530,Void Stalkers,,,void-stalkers,,,
3635540,Spectral Protocol,,,spectral-protocol,,,
3636680,Erascape : Escape Duo,,,,,,
3637800,Tales Of The Nightmares: Season one,,,tales-of-the-nightmares-episode-one,,,
3638400,Lightbulb,,,lightbulb,,,
3654830,Traceback,,,,,,
3661840,An Ordinary Top-Down Shooter,,,,,,
3666950,Aim Trainer Bee Pro,,,,,,
3667740,Ribbit Up: Frog Climber,,,ribbit-up-frog-climber,,,
3671730,Goblin Gourmet,,,goblin-gourmet--1,,,
3671740,KARATE ROGUE,,,karate-rogue,,,
3682210,Hardwired,,,hardwired,,,
3690750,Once Upon A Mind - A Little Too Friendly,,,once-upon-a-mind-a-little-too-friendly,,,
3694530,Relic Digger,,,relic-digger,,,
3703160,Pocket Turtles,,,,,,
3726440,HAL Protocol,,,hal-protocol,,,
3727280,SwordBorn,,,swordborn,,,
3729330,BugLab Simulator,,,buglab-simulator,,,
3740500,Cave of Gurg,,,cave-of-gurg,,,
3408830,A Tiny Snow Game,,,,,,
3585080,Backrooms: The Others,,,backrooms-the-others,,,
3725960,9 Lives To Escape,,,9-lives-to-escape,,,
3734060,Night Shift at the Cement Plant,,,,,,
878950,_dive,,,dive--2,,,
901805,Saints Row: The Third Season Pass DLC Pack,,,,,,
956030,Creaks,Teen,,creaks,,9827,Q63966
809140,Cliff Empire,,,cliff-empire,,,
746850,Cloudpunk,Mature 17+,,cloudpunk,,9352,Q63966
1026130,STAB STAB STAB!,Teen,,stab-stab-stab,,,GameMaker
994220,Neoverse,,,neoverse,,10721,
761830,Mr.Prepper,,,mr-prepper,,12493,
1016930,The Great Perhaps,Teen,,the-great-perhaps,,8109,
839300,Legendary Eleven,Everyone,,legendary-eleven,,6197,
950180,Lemnis Gate,,,lemnis-gate,,11613,Unreal Engine 4
896718,Train Simulator: LMS Rebuilt Royal Scot Steam Loco Add-On,,,train-simulator-lms-rebuilt-royal-scot-steam-loco-add-on,,,
789660,Buggos,,,buggos,,,
1000500,Elden Gunfire : The Undisputables,,,the-undisputables-online-multiplayer,,,
942370,Offside,,,offside,,,
963450,The Eternal Castle Remastered,Teen,,the-eternal-castle-remastered,,7127,
800370,American Truck Simulator: Oregon,,,american-truck-simulator-oregon,,6724,
954590,TEXT,,,text,,,
822040,Super Volley Blast,Everyone,,super-volley-blast,,6366,
931650,Braveland Heroes,,,braveland-heroes,,,
990890,Desktop Soccer,Everyone,,desktop-soccer,,,
782510,Draft Day Sports: Pro Football 2018,,,draft-day-sports-pro-football-2018,,,
830490,Achievement Lurker: You are going to have to work hard for these nuts,,,achievement-lurker-you-are-going-to-have-to-work-for-these-nuts,,,
817490,Viki Spotter: Around The World,,,viki-spotter-around-the-world,,,
1058940,"Treasure Masters, Inc.: The Lost City",,,treasure-masters-inc-dot-the-lost-city,,,
1061850,Hotel Mogul: Las Vegas,,,hotel-mogul-las-vegas,,,
886590,My Bingo,,,my-bingo,,,
836610,Jigsaw 360,,,jigsaw-360,,,Unreal Engine 4
757540,Oedipus Dating Sim,,,oedipus-dating-sim,,,Ren'Py
913830,Slime Age: Parody MMORPG Clicker,,,slime-age-parody-mmorpg-clicker,,,
848550,Welcome Back To 2007 Part II,,,welcome-back-to-2007-2,,,
1059230,When I Was Young,,,when-i-was-young,,,
820580,Ashley: The Story Of Survival,,,ashley-the-story-of-survival,,,
922510,Jellyfish the Ghost,,,jellyfish-the-ghost,,,
873790,Freebot : Battle for FreeWeb,,,freebot-battle-for-freeweb,,6891,
1016430,Tokyo Snap,,,tokyo-snap,,,
923030,Rocket Swords,,,rocket-swords,,,
822540,Escape From Tethys,,,escape-from-tethys,,,
867660,NYKRA: Before,,,nykra,,,
819660,INFINITY CHALLENGE,,,infinity-challenge,,,
794630,Puzzle 3D,,,puzzle-3d,,,
829300,bomber-un,,,bomber-un,,,
985040,NPCs,,,npcs,,,
919240,HappyBlock,,,happy-block,,,
932820,The Great Voyage - Visual Novel,,,the-great-voyage,,7049,
836700,Doctor Flow,,,doctor-flow,,,Q63966
769730,Awkward,Mature 17+,,awkward,,6352,
889470,Another world: Truck driver,,,another-world-truck-driver,,,
1035900,Prison Escape,,,prison-escape,,,
812650,Data Defense,,,data-defense,,,
994610,RelayCars,,,relaycars,,,
749180,Bridge Trek,,,bridge-trek,,,
850710,Skip's Sanity,,,skips-sanity,,,
857330,Trainiac,,,trainiac,,,
767930,Assault Spy,,,assault-spy,,7053,
822530,Pukan Bye Bye,,,pukan-bye-bye,,,
892830,VRITRA COMPLETE EDITION,,,vritra-complete-edition,,7073,
766090,We Walked In Darkness,,,we-walked-in-darkness,,,
964060,Brainmelter Deluxe,,,brainmelter-deluxe,,,Q63966
806150,Bloody and cruel story of toys,,,bloody-and-cruel-story-of-toys,,,Q63966
796950,The Haunting of Billy,,,the-haunting-of-billy,,3086,
828590,Super Weekend Mode,,,super-weekend-mode,,8880,
842270,Formula X,,,formula-x,,,
823840,Macrotis: A Mother's Journey,,,macrotis-a-mothers-journey,,7295,Q63966
937930,Elle,,,elle,,,
805030,Love Chronicles: Salvation Collector's Edition,,,love-chronicles-salvation-collectors-edition,,,
973640,The Breach: A VR Escape Game,,,the-breach-a-vr-escape-game,,,
1006720,PUZZLE: BIRDS,,,puzzle-birds,,,
833110,The Steadfast VR Challenge,,,the-steadfast-vr-challenge,,,
878520,Sally's Salon: Kiss & Make-Up,,,sallys-salon-kiss-and-make-up,,,
980600,Maze 4D,,,maze-4d,,,
856300,Disc Golf VR,,,disc-golf-vr,,,
977270,RCRacer VR,,,rcracer-vr,,,
863380,Frankenstein: Beyond the Time,,,frankenstein-beyond-the-time,,,
999330,Juggernauts,,,juggernauts,,,
828970,Hit The Hive,,,hit-the-hive,,,
767310,Brutal Inventions,,,brutal-inventions,,,
917140,Amberial Dreams,,,amberial-dreams,,,
819650,Bitcoin,,,bitcoin,,,
765790,Legend of Long Night,,,legend-of-long-night,,,
827420,Coin Pusher,,,coin-pusher,,,
1059150,Ritual: Crown of Horns,Teen,,ritual-crown-of-horns,,,
734580,BattleRush,,,battlerush,,,
745180,Bike of the Wild,,,bike-of-the-wild,,,
755600,Christmas Race,,,christmas-race,,,
755220,Frutakia 2,,,frutakia-2,,,
752330,Shape of America: Episode One,,,shape-of-america-episode-one,,,
749130,SK8,,,sk8,,,
735530,Time Killers: Spot Race,,,time-killers-spot-race,,,
987150,BMX The Game,,,bmx-the-game,,,
1006760,Cyborg Ninja vs. The Third Reich,,,cyborg-ninja-vs-the-third-reich,,,
868010,Hallo Spaceboy,,,hallo-spaceboy,,,
963950,Paws in the Maze,,,paws-in-the-maze,,,
1001860,Casual Desktop Game,,,casual-desktop-game,,,
1021130,Trucking,,,trucking,,,
2499780,Garten of Banban 5,,,garten-of-banban-5,,,
2502220,Only Ban!,,,only-ban,,,
751920,Sealer Assist,,,sealer-assist,,,
999350,Epics Of Distant Realm: Director's Cut Edition,,,epics-of-distant-realm-remastered-edition,,,
1062660,Ortolan,,,ortolan,,,
529890,Maniac Mansion,,,maniac-mansion,,,SCUMM
628030,Romance of the Three Kingdoms VII,,,romance-of-the-three-kingdoms-vii-with-power-up-kit,,,
566050,Zeus: Master of Olympus,Everyone,,zeus-master-of-olympus,,,
496760,The Beast Within: A Gabriel Knight Mystery,,,the-beast-within-a-gabriel-knight-mystery,,,full motion video
678620,Battle Chess II: Chinese Chess,,,battle-chess-ii-chinese-chess,,,
547930,Precursors,,,the-precursors,,,
693300,Unbalance,,,unbalance,,,
450060,Insane Decay of Mind,,,insane-decay-of-mind,,,
588240,Frisky Business,Mature 17+,,frisky-business,,4680,
485460,The Banner Saga 3,Teen,,the-banner-saga-3,,5916,
531640,Eternal,Teen,,eternal-card-game,,,
715850,Episode Shadow,Everyone 10+,,sonic-forces-episode-shadow,,,
